gi,gj,clat,clon,n_train,days_since,chao_unseen,n_test,new_species,revisited,scarcity,staleness,priority,density,new_rate,rare_newK,w_newK,w_meanrarity
199,-492,49.875,-122.875,1,3,0.0,2,2,True,1.0,0.06896551724137931,0.5344827586206896,0.0,1.0,,,
199,-486,49.875,-121.375,1,5,0.0,0,0,False,1.0,0.13793103448275862,0.5689655172413793,0.0,,,,
199,-485,49.875,-121.125,1,1,0.0,0,0,False,1.0,0.0,0.5,0.0,,,,
199,-484,49.875,-120.875,36,2,66.66666666666667,1,1,True,0.025106837606837604,0.034482758620689655,0.029794798113763628,0.09615384615384616,1.0,,,
199,-480,49.875,-119.875,34,2,28.125,2,2,True,0.02674531351001939,0.034482758620689655,0.030614036065354525,0.09065934065934066,1.0,,,
199,-479,49.875,-119.625,13,1,78.0,34,14,True,0.07438715131022823,0.0,0.037193575655114115,0.03296703296703297,0.4117647058823529,5.365,1.9645009135254454,0.3576491201236645
199,-478,49.875,-119.375,36,1,22.5,49,27,True,0.025106837606837604,0.0,0.012553418803418802,0.09615384615384616,0.5510204081632653,5.435,1.4438345835917992,0.26879599674656895
199,-477,49.875,-119.125,2,3,1.0,1,1,True,0.49862637362637363,0.06896551724137931,0.2837959454338765,0.0027472527472527475,1.0,,,
199,-470,49.875,-117.375,2,7,0.0,1,1,True,0.49862637362637363,0.20689655172413793,0.35276146267525577,0.0027472527472527475,1.0,,,
199,-468,49.875,-116.875,5,3,10.0,44,13,True,0.19780219780219782,0.06896551724137931,0.13338385752178855,0.01098901098901099,0.29545454545454547,5.525,1.0390723754726616,0.18691791651450548
199,-463,49.875,-115.625,3,2,3.0,1,1,True,0.3315018315018315,0.034482758620689655,0.18299229506126058,0.005494505494505495,1.0,,,
200,-509,50.125,-127.125,1,9,0.0,0,0,False,1.0,0.27586206896551724,0.6379310344827587,0.0,,,,
200,-502,50.125,-125.375,6,1,15.0,3,2,True,0.16437728937728938,0.0,0.08218864468864469,0.013736263736263736,0.6666666666666666,,,
200,-501,50.125,-125.125,14,2,12.25,8,7,True,0.06887755102040816,0.034482758620689655,0.051680154820548906,0.03571428571428571,0.875,7.0,0.5476297915029955,0.07823282735757071
200,-495,50.125,-123.625,1,15,0.0,0,0,False,1.0,0.4827586206896552,0.7413793103448276,0.0,,,,
200,-493,50.125,-123.125,2,22,1.0,1,1,True,0.49862637362637363,0.7241379310344828,0.6113821523304281,0.0027472527472527475,1.0,,,
200,-492,50.125,-122.875,2,2,1.0,16,14,True,0.49862637362637363,0.034482758620689655,0.2665545661235316,0.0027472527472527475,0.875,7.3,2.0937192852424875,0.28634445389975294
200,-485,50.125,-121.125,1,1,0.0,0,0,False,1.0,0.0,0.5,0.0,,,,
200,-484,50.125,-120.875,35,1,544.5,4,3,True,0.025902668759811617,0.0,0.012951334379905808,0.09340659340659341,0.75,,,
200,-483,50.125,-120.625,32,5,496.0,12,7,True,0.0285885989010989,0.13793103448275862,0.08325981669192876,0.08516483516483517,0.5833333333333334,5.35,1.588298076167998,0.2910905018820143
200,-482,50.125,-120.375,1,1,0.0,0,0,False,1.0,0.0,0.5,0.0,,,,
200,-479,50.125,-119.625,2,3,0.0,1,1,True,0.49862637362637363,0.06896551724137931,0.2837959454338765,0.0027472527472527475,1.0,,,
200,-478,50.125,-119.375,14,1,91.0,15,13,True,0.06887755102040816,0.0,0.03443877551020408,0.03571428571428571,0.8666666666666667,7.365,2.99512056974154,0.4055839180335856
200,-477,50.125,-119.125,4,9,6.0,4,4,True,0.24793956043956045,0.27586206896551724,0.26190081470253884,0.008241758241758242,1.0,,,
200,-476,50.125,-118.875,1,3,0.0,2,2,True,1.0,0.06896551724137931,0.5344827586206896,0.0,1.0,,,
200,-470,50.125,-117.375,2,14,1.0,0,0,False,0.49862637362637363,0.4482758620689655,0.4734511178476696,0.0027472527472527475,,,,
200,-469,50.125,-117.125,15,2,18.0,11,8,True,0.0641025641025641,0.034482758620689655,0.049292661361626876,0.038461538461538464,0.7272727272727273,6.435,0.24224543557242342,0.03764041745604734
200,-468,50.125,-116.875,7,1,12.5,3,3,True,0.14050235478806908,0.0,0.07025117739403454,0.016483516483516484,1.0,,,
200,-464,50.125,-115.875,2,7,1.0,0,0,False,0.49862637362637363,0.20689655172413793,0.35276146267525577,0.0027472527472527475,,,,
200,-457,50.125,-114.125,3,12,0.5,0,0,False,0.3315018315018315,0.3793103448275862,0.35540608816470887,0.005494505494505495,,,,
201,-507,50.375,-126.625,234,5,36.125,0,0,False,0.0015379919226073077,0.13793103448275862,0.06973451320268297,0.6401098901098901,,,,
201,-506,50.375,-126.375,16,5,6.25,1,1,True,0.059924450549450545,0.13793103448275862,0.09892774251610459,0.04120879120879121,1.0,,,
201,-494,50.375,-123.375,1,3,0.0,0,0,False,1.0,0.06896551724137931,0.5344827586206896,0.0,,,,
201,-492,50.375,-122.875,3,2,3.0,2,2,True,0.3315018315018315,0.034482758620689655,0.18299229506126058,0.005494505494505495,1.0,,,
201,-491,50.375,-122.625,4,2,2.0,0,0,False,0.24793956043956045,0.034482758620689655,0.14121115953012506,0.008241758241758242,,,,
201,-486,50.375,-121.375,114,1,50.0,36,18,True,0.00604877578561789,0.0,0.003024387892808945,0.31043956043956045,0.5,5.9,2.2315802501628053,0.37381674727620395
201,-485,50.375,-121.125,1,14,0.0,0,0,False,1.0,0.4482758620689655,0.7241379310344828,0.0,,,,
201,-483,50.375,-120.625,1,2,0.0,0,0,False,1.0,0.034482758620689655,0.5172413793103449,0.0,,,,
201,-482,50.375,-120.375,15,1,6.125,0,0,False,0.0641025641025641,0.0,0.03205128205128205,0.038461538461538464,,,,
