gi,gj,clat,clon,n_train,days_since,chao_unseen,n_test,new_species,revisited,scarcity,staleness,priority,density,new_rate,o_discover,o_staleness,o_conservation,travel_min,o_env_coverage,o_urgency,rare_newK,w_newK,meanrarity_newK
200,-462,50.125,-115.375,5,2,4.5,0,0,False,0.1997077091706248,0.014084507042253521,0.10689610810643917,0.0014614541468761417,,0.1997077091706248,0.014084507042253521,0.08313782991202345,304.0,0.1093194844586827,0.2205673765295832,,,
200,-460,50.125,-114.875,1,3,0.0,35,25,True,1.0,0.028169014084507043,0.5140845070422535,0.0,0.7142857142857143,1.0,0.028169014084507043,0.04714640198511168,218.0,0.15750010135195758,0.16067093316494793,4.73,1.5204632725096994,0.32145100898725143
200,-457,50.125,-114.125,1,20,0.0,0,0,False,1.0,0.2676056338028169,0.6338028169014085,0.0,,1.0,0.2676056338028169,0.02207130730050934,71.0,0.09506208328558131,0.043870518846183267,,,
201,-507,50.375,-126.625,2738,6,61.45454545454544,0,0,False,0.0,0.07042253521126761,0.035211267605633804,1.0,,0.0,0.07042253521126761,0.37289535243133815,341.0,0.0,0.13066153489788732,,,
201,-506,50.375,-126.375,1038,1,12.033333333333331,0,0,False,0.0005983795880754916,0.0,0.0002991897940377458,0.37888198757763975,,0.0005983795880754916,0.0,0.2514405554012569,289.0,0.002761654901634374,0.12939555008460835,,,
201,-504,50.375,-125.875,1,1,0.0,0,0,False,1.0,0.0,0.5,0.0,,1.0,0.0,0.02207130730050934,325.0,0.013371560427074445,0.1811533278326359,,,
201,-501,50.375,-125.125,2,30,1.0,0,0,False,0.4998173182316405,0.4084507042253521,0.4541340112284963,0.00036536353671903543,,0.4998173182316405,0.4084507042253521,0.27272727272727276,266.0,0.02913326762585927,0.03361374348889741,,,
201,-487,50.375,-121.625,3,24,3.0,2,2,True,0.3330897576421873,0.323943661971831,0.32851670980700914,0.0007307270734380709,1.0,0.3330897576421873,0.323943661971831,0.41595925297113756,252.0,0.12225129671688344,0.37509533512714965,,,
201,-484,50.375,-120.875,1,30,0.0,0,0,False,1.0,0.4084507042253521,0.704225352112676,0.0,,1.0,0.4084507042253521,0.02207130730050934,163.0,0.10426557856484088,0.23464206890689204,,,
201,-478,50.375,-119.375,3,11,3.0,0,0,False,0.3330897576421873,0.14084507042253522,0.23696741403236127,0.0007307270734380709,,0.3330897576421873,0.14084507042253522,0.22580645161290328,272.0,0.09776954241355937,0.31165913715575067,,,
