gi,gj,clat,clon,n_train,days_since,chao_unseen,n_test,new_species,revisited,scarcity,staleness,priority,density,new_rate,o_discover,o_staleness,o_conservation,travel_min,o_env_coverage,o_urgency,rare_newK,w_newK,meanrarity_newK
199,-483,49.875,-120.625,2,10,1.0,2,1,True,0.4987684729064039,0.225,0.36188423645320195,0.0024630541871921183,0.5,0.4987684729064039,0.225,0.011764705882352941,133.0,0.25685205211549383,0.14522599627752095,,,
199,-482,49.875,-120.375,3,5,3.0,0,0,False,0.3316912972085385,0.1,0.21584564860426925,0.0049261083743842365,,0.3316912972085385,0.1,0.04199221653767109,183.0,0.24631666444100453,0.13655545817347525,,,
199,-479,49.875,-119.625,3,8,0.5,7,2,True,0.3316912972085385,0.175,0.2533456486042692,0.0049261083743842365,0.2857142857142857,0.3316912972085385,0.175,0.011764705882352941,189.0,0.3037495202746517,0.36295302206491675,1.65,0.20462472076387755,0.12401498228113791
199,-478,49.875,-119.375,8,9,28.0,24,17,True,0.12284482758620689,0.2,0.16142241379310346,0.017241379310344827,0.7083333333333334,0.12284482758620689,0.2,0.08703416755161121,195.0,0.4358363150029058,0.08925353638471221,4.21,1.8222655209152574,0.43284216648818463
199,-477,49.875,-119.125,1,22,0.0,11,10,True,1.0,0.525,0.7625,0.0,0.9090909090909091,1.0,0.525,0.0,208.0,0.23529422306825368,0.16870635619609625,4.835,2.023225662188523,0.41845411834302443
199,-476,49.875,-118.875,2,8,1.0,5,5,True,0.4987684729064039,0.175,0.336884236453202,0.0024630541871921183,1.0,0.4987684729064039,0.175,0.04424242424242424,300.0,0.21562587973733027,0.23104629066945168,5.0,4.678282831582002,0.9356565663164004
199,-471,49.875,-117.625,1,18,0.0,4,4,True,1.0,0.425,0.7125,0.0,1.0,1.0,0.425,0.027474747474747475,764.0,0.20122437750416172,0.011935300164095181,,,
199,-468,49.875,-116.875,1,16,0.0,3,2,True,1.0,0.375,0.6875,0.0,0.6666666666666666,1.0,0.375,0.003706972639011472,239.0,0.39897830139080104,0.043405943130501036,,,
199,-463,49.875,-115.625,4,26,0.0,1,1,True,0.2481527093596059,0.625,0.43657635467980294,0.007389162561576354,1.0,0.2481527093596059,0.625,0.2750445632798574,400.0,0.18160763935617955,0.11713314618272502,,,
200,-507,50.125,-126.625,1,10,0.0,1,1,True,1.0,0.225,0.6125,0.0,1.0,1.0,0.225,0.0,298.0,0.04994842522876714,0.0927870114347749,,,
200,-503,50.125,-125.625,2,9,1.0,0,0,False,0.4987684729064039,0.2,0.34938423645320194,0.0024630541871921183,,0.4987684729064039,0.2,0.03608156028368795,150.0,0.10867167009622991,0.17638529474697517,,,
200,-502,50.125,-125.375,3,3,3.0,19,10,True,0.3316912972085385,0.05,0.19084564860426925,0.0049261083743842365,0.5263157894736842,0.3316912972085385,0.05,0.006350637129401848,,0.14464911883825227,0.1420315941920149,3.83,0.3766305562199325,0.09833695984854635
